baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000228461	11.571963044902	1.65523679077726	0.468627533325288	2.7856084296047	0.0053427367926878	0.0238556540944026
ENSG00000197245	21.8424928331335	1.0547644881346	0.362039319318906	2.78524499039889	0.00534872935893571	0.0238710074026255
ENSG00000207442	21.2340482668997	0.673406655948025	0.240679122170171	2.78527461458228	0.00534824067356106	0.0238710074026255
ENSG00000266709	188.172761655088	0.82450511743482	0.292401089760337	2.7852245616419	0.00534906637854366	0.0238710074026255
ENSG00000223919	18.2176947945979	-1.79222927457804	0.506030731472145	-2.78501951545189	0.00535245015217354	0.0238818502244306
ENSG00000167323	17018.9552868481	0.480070523997408	0.171345465675262	2.784581966251	0.00535967726971779	0.02390131511461
ENSG00000206320	976.815247306916	-0.504021550127278	0.181102664679069	-2.78469485818167	0.00535781176041043	0.02390131511461
ENSG00000260423	40.6992459233516	0.773502494579324	0.285737655339684	2.78459423256682	0.00535947454369233	0.02390131511461
ENSG00000186446	274.073429967942	0.512859359601294	0.182118145415326	2.78389626262284	0.00537102094746336	0.0239476354356885
ENSG00000105974	1008.23627668617	1.51258867524922	0.539089683992914	2.78377530789661	0.00537302416393389	0.0239523005961584
ENSG00000229789	13.1495771146598	-0.983445688675934	0.39175984853476	-2.78341502530302	0.00537899505613588	0.0239746483707509
ENSG00000142910	81.2598117316414	1.03256900973788	0.375721342598201	2.78330635357085	0.0053807972270356	0.0239784111429461
ENSG00000257246	12.7348137906071	-0.792476279786644	0.282837703292856	-2.78306306111388	0.00538483387385733	0.0239921282834679
ENSG00000165555	67.2019221550423	-0.490420935720314	0.17546591755227	-2.78300097581318	0.00538586441526002	0.0239924492219921
ENSG00000121690	493.076238160302	0.478723496791946	0.172521662464785	2.78289662120161	0.00538759697765993	0.0239958967878658
ENSG00000134001	14062.2555733836	0.418494260374222	0.151231330795285	2.78266138685777	0.00539150433547646	0.0240090277568602
ENSG00000107201	2626.41770359555	-0.834729338985812	0.30018575408594	-2.78249333307874	0.00539429735789799	0.0240139523598211
ENSG00000117477	24.7002951087565	0.750348268327133	0.253685778284616	2.78247940197458	0.00539452894887435	0.0240139523598211
ENSG00000246145	24.1790674919881	-0.628018660066013	0.219854877575864	-2.78231883085711	0.00539719893473565	0.0240215658846671
ENSG00000155313	4604.59693278052	-0.266210067080014	0.0953600567974616	-2.78219000589983	0.005399341906178	0.0240268315117407
ENSG00000206280	609.671059395812	-0.316647448509079	0.136873101855892	-2.7820408333314	0.00540182431493731	0.0240336054794162
ENSG00000099953	114.649316373688	0.796922124517345	0.282064093858214	2.78193823270884	0.00540353230925751	0.0240369321544384
ENSG00000102265	18235.3769140055	-0.585274203112262	0.211701803221981	-2.78157626850784	0.00540956182860978	0.0240573342117126
ENSG00000161544	304.059871291993	0.573694617823499	0.205575800772355	2.78154752328749	0.00541004092036794	0.0240573342117126
ENSG00000138709	3491.22615554091	0.34706941334378	0.124479218447931	2.78134906155003	0.00541334969420859	0.0240677719708233
ENSG00000229816	53.5040321355377	-0.413400341081525	0.148851674951875	-2.78098027990642	0.00541950291062607	0.0240908501786328
ENSG00000135862	19439.6941015814	0.380855829184638	0.138217958016896	2.78088524457821	0.00542108962244137	0.0240936247051367
ENSG00000100300	1581.87943188256	-0.637170394744845	0.225955022332613	-2.78075377985606	0.00542328525155033	0.0240948266119198
ENSG00000236802	212.00246824612	-0.661061551715949	0.236440881658251	-2.78076098860887	0.00542316483535127	0.0240948266119198
ENSG00000198879	4888.47783964479	-0.545336389719207	0.198018037247226	-2.78018452208444	0.00543280185253597	0.0241328239877245
ENSG00000170509	38.3420639594937	-0.731335975143018	0.259890658102277	-2.77980572076685	0.0054391428373487	0.0241567041095946
ENSG00000143702	19142.203066996	-0.292302280956261	0.105458366484921	-2.77965973602898	0.00544158834740653	0.0241589921823223
ENSG00000196865	7233.2938718217	0.438976997995778	0.158199831370932	2.77967707029966	0.00544129791489913	0.0241589921823223
ENSG00000073605	1134.59880605664	-0.689324665139418	0.246515205155729	-2.77942162904168	0.00544557920266905	0.0241692562711135
ENSG00000213809	49.9603095625297	-0.502405637605294	0.181234799612211	-2.7794065884109	0.00544583138384723	0.0241692562711135
ENSG00000072864	3743.4212166015	-0.265597036866628	0.0954960516084523	-2.77814630574685	0.00546699960663584	0.024258902172257
ENSG00000173905	5634.75930546151	0.376084920486658	0.136450909641799	2.77807088934606	0.00546826868346205	0.0242602327925804
ENSG00000210176	25.0503254040938	-0.951982173428219	0.333577296687004	-2.77758751660786	0.00547640900144109	0.0242920421256551
ENSG00000107821	62.3202091628646	-1.20558074344714	0.430535328317253	-2.77735927748251	0.0054802565003418	0.0243048016406902
ENSG00000136146	6293.21788755546	0.169872837242502	0.061132102645889	2.77717575437064	0.00548335197680088	0.0243142220250315
ENSG00000259867	6.56583603167409	1.14413694350527	0.407717554800592	2.77664111508657	0.00549237871229257	0.0243499347409485
ENSG00000260081	13.9924699506132	-0.825027493551902	0.304509425725004	-2.77584304761354	0.00550587806753887	0.0244054602281858
ENSG00000164743	69.1424658027849	0.554896168771082	0.199606791493434	2.77567996245244	0.0055086403441904	0.0244133811004656
ENSG00000253250	804.806533389037	0.354084930973057	0.126550057612223	2.77525107682627	0.00551591062234267	0.0244412743472932
ENSG00000081870	3694.91979643968	0.233325330986916	0.0839707005560215	2.77511403349529	0.00551823554484394	0.0244472484819449
ENSG00000107960	2072.30218454751	-0.427266162569363	0.153437806616661	-2.77429458108891	0.00553215591377779	0.0245006291700798
ENSG00000162614	4504.25184375786	0.922810144110429	0.330675675371886	2.77428950380376	0.00553224226236631	0.0245006291700798
ENSG00000129472	2928.58667264082	0.258434118211756	0.0928875429823557	2.77399964553288	0.00553717385355653	0.0245158031411562
ENSG00000269743	23.3348753886268	0.999366441392988	0.449704979548848	2.77397300082084	0.00553762738045213	0.0245158031411562
ENSG00000154874	163.523034393267	-0.538171802546433	0.191136673823854	-2.7732794754337	0.00554944386288781	0.0245637717651538
ENSG00000142405	158.162680624139	-0.942096051871858	0.317733488513261	-2.77304656085558	0.00555341742865111	0.0245770140835513
ENSG00000075275	89.5744539687981	1.03589618440837	0.379661257477835	2.77276008242298	0.00555830832460852	0.0245899638871113
ENSG00000131914	14240.7594559226	0.57183898898853	0.206276571626761	2.77280756145324	0.00555749747142138	0.0245899638871113
ENSG00000204086	30.7584192544128	-0.795012643767576	0.268586003222697	-2.77238274266273	0.00556475637983855	0.0246141397674039
ENSG00000105929	7.33359459025016	1.59344237489009	0.561182468510728	2.77222115040492	0.00556751976337686	0.0246176624619477
ENSG00000110075	15828.1054448523	-0.421913859251776	0.151518248546075	-2.77226434593283	0.00556678095693425	0.0246176624619477
ENSG00000174839	3552.05154759903	0.389332005793302	0.14078917557459	2.771875674831	0.00557343188303081	0.0246394513359492
ENSG00000203441	16.6091478121427	-0.701233172159228	0.252632109394008	-2.77167190316074	0.00557692168081758	0.0246461734803222
ENSG00000269728	6868.00887420995	-0.199111221083893	0.0718437760507069	-2.77169152436603	0.00557658556188983	0.0246461734803222
ENSG00000144668	2822.23083008376	0.846151370619535	0.323469992013933	2.77081001971358	0.00559170413087693	0.0246949559742082
ENSG00000236345	26.9925973652873	0.826520367247573	0.290188662119279	2.77080674667465	0.005591760335177	0.0246949559742082
ENSG00000242829	21.454468731287	-0.788718432070013	0.282706141401185	-2.77079823760464	0.00559190645446895	0.0246949559742082
ENSG00000267488	41.1708257667511	-1.14980825662896	0.407479328416655	-2.7708157337508	0.00559160601121787	0.0246949559742082
ENSG00000047346	2044.84055353085	0.427073932133994	0.153750503216505	2.77048189912455	0.00559734112153233	0.0247102373215301
ENSG00000134283	12473.7636129824	0.204520393598728	0.0737075661737312	2.77053266594957	0.00559646863107563	0.0247102373215301
ENSG00000106689	31.4043146209945	-1.15491153556959	0.39165165429774	-2.77015777738447	0.00560291444673246	0.0247304799005749
ENSG00000175311	26.2231878700937	1.00536825646284	0.352476607511102	2.76999282225028	0.00560575279871111	0.024738645681336
ENSG00000148356	1576.83215196653	-0.429178873216106	0.155152130869333	-2.76974738036701	0.00560997847225265	0.0247529298676108
ENSG00000162873	24.4199518103166	1.09625894646645	0.383269753716549	2.7695619208627	0.0056131733594067	0.0247626616777069
ENSG00000137812	9006.87066058059	0.417275964876223	0.151068176091047	2.76879006914808	0.00562648758982233	0.0248170239402366
ENSG00000142937	91340.3374631598	-0.301391051584518	0.108533725788862	-2.76869842718248	0.00562807027929893	0.0248196312827927
ENSG00000109906	1979.53247998674	0.738833065856256	0.262967020081541	2.76824499233784	0.00563590717255583	0.0248454372025792
ENSG00000114853	1082.36243562333	-0.385340770923211	0.13852807332259	-2.76829626589674	0.00563502049802066	0.0248454372025792
ENSG00000269190	1099.76898917971	-0.484173790445905	0.172298966192319	-2.76817605571258	0.00563709949317001	0.0248463175582917
ENSG00000062282	1004.26550360401	-0.454586168243608	0.161304038453085	-2.76752834585561	0.00564831333289946	0.0248913610978532
ENSG00000182628	8338.81216251907	0.329451825986877	0.11938843487523	2.76724161805729	0.005653283891254	0.024905571675155
ENSG00000255310	344.678888820754	-0.574442110886031	0.204540327863316	-2.767227545004	0.0056535279556642	0.024905571675155
ENSG00000183186	26.3257551664536	1.04431840258406	0.394320556856151	2.76706110167524	0.00565641524953213	0.0249139064070101
ENSG00000100023	5655.62810617136	-0.234225766266105	0.0845042868609878	-2.76687094441184	0.00565971553708848	0.0249139656791677
ENSG00000152944	2165.11421118938	0.270981798794589	0.098364232698562	2.76686444971173	0.0056598282869756	0.0249139656791677
ENSG00000155858	1773.58371545577	0.313913031129118	0.114091894167161	2.76683552585632	0.00566033043814085	0.0249139656791677
ENSG00000215388	25.279493946714	-0.650500028524898	0.236835392362507	-2.76683094306666	0.00566041000429175	0.0249139656791677
ENSG00000128891	1969.91257788049	0.261526668441746	0.0947128384318779	2.76655700535249	0.00566516792931958	0.0249261813024892
ENSG00000225813	92.829130024581	1.22996031776634	0.457225852905596	2.76649917584478	0.00566617281016193	0.0249261813024892
ENSG00000231255	94.6445438071466	-0.7383755461908	0.265216997566228	-2.7665120818195	0.00566594853412746	0.0249261813024892
ENSG00000273071	46.666549252726	0.58496177531469	0.211250270590033	2.76568138086604	0.00568040053887299	0.0249843798784976
ENSG00000261071	50.6819376380737	-0.488838840909683	0.17561575443359	-2.76541279375503	0.0056850803540563	0.0250005703342205
ENSG00000163412	418.034808536445	0.652965844937007	0.241408603823298	2.76513404424547	0.00568994091422005	0.0250087640076983
ENSG00000227199	160.017728503942	-0.532615942093518	0.192421479499371	-2.76518870010826	0.00568898758365827	0.0250087640076983
ENSG00000268344	10.4217287276429	0.835046861511737	0.29706200472621	2.76517124666074	0.00568929199837731	0.0250087640076983
ENSG00000173272	1195.08216269339	-0.526999650671876	0.189253600186491	-2.76502997909345	0.00569175646076567	0.025012351820475
ENSG00000223793	6.28826143576315	-1.6081322183014	0.554065393625562	-2.76464813315125	0.00569842271700694	0.0250372510144639
ENSG00000266990	16.8179655434115	-0.693060985858606	0.247984210641741	-2.76420474252528	0.00570617225395049	0.0250669002612557
ENSG00000179431	367.553572072535	-0.666963647760851	0.234734874716362	-2.76383013731573	0.00571272697249641	0.0250912912525983
ENSG00000215305	3176.05334408379	-0.273321503643536	0.0984284342951428	-2.76369179833904	0.00571514929873732	0.0250975266836305
ENSG00000196230	151.519814605996	0.503770970067648	0.17959507361262	2.76319546118384	0.005723847826705	0.025131316426987
ENSG00000262999	21.8537081919353	-0.598417266127352	0.21855022426932	-2.76307809257019	0.00572590650825487	0.0251359463009694
ENSG00000110074	4001.29077942304	-0.277800226236082	0.100449371036073	-2.76278401375877	0.00573106767396332	0.0251497817228218
ENSG00000177990	353.217438693243	0.54673215978901	0.195215041279908	2.762834820394	0.00573017570356133	0.0251497817228218
ENSG00000116871	6266.12525846786	-0.4215289921767	0.152399883798962	-2.76236779989997	0.0057383795149465	0.0251774544502412
ENSG00000165886	331.176013450561	-0.63563781108235	0.228081697496282	-2.76211034244109	0.00574290661160946	0.0251929014011911
ENSG00000171310	10042.0246940205	-0.456510695129966	0.165787685890697	-2.76160373054633	0.00575182421105664	0.0252268230815222
ENSG00000226953	10.1306765523729	0.996785568316745	0.357468353792416	2.7615565718351	0.00575265495383039	0.0252268230815222
ENSG00000177788	42.2329582239053	0.675152743284397	0.241492187653867	2.76138617040197	0.00575565762899653	0.025235569471258
ENSG00000266869	6.95229958352938	0.893699251969217	0.365106537635104	2.76088398063681	0.00576451502955463	0.0252699782320108
ENSG00000100902	22184.3619336895	0.266101553040125	0.0962291298113581	2.76055455489452	0.00577033196869982	0.0252889817799439
ENSG00000236296	106.021765402157	0.521268078626573	0.185111928814744	2.76052406181469	0.00577087067744155	0.0252889817799439
ENSG00000076344	24.8342919231681	0.97162893269566	0.34218256919729	2.76039616882482	0.00577313060447202	0.0252944568808925
ENSG00000174010	3137.5257691491	0.38599494273927	0.14245947172631	2.76002555723339	0.00577968398660048	0.0253187381639126
ENSG00000163131	6513.49664931902	-0.705043584846459	0.248554881727721	-2.75954662021982	0.0057881627802037	0.0253514440159718
ENSG00000071626	12335.3562460725	-0.221631674399183	0.0801350232563726	-2.7593941236755	0.00579086483419824	0.0253588414389111
ENSG00000130255	18126.185190107	-0.399380769653841	0.144422590674883	-2.75913699655879	0.00579542339076088	0.0253743646832492
ENSG00000137819	267.522565202415	-0.993122968822209	0.359573822859771	-2.75826725876085	0.00581086679381957	0.0254375317796603
ENSG00000173960	3657.62286124573	0.310647189312266	0.112415528560649	2.75763348603639	0.0058221436673799	0.0254824406606376
ENSG00000127561	346.447795896204	-0.641793758349466	0.238304322520753	-2.75712132631576	0.00583127106091444	0.0255179276093967
ENSG00000210077	223.655184150424	-0.555719137144403	0.202803038107922	-2.75701458722153	0.00583317492257506	0.0255217971485713
ENSG00000141030	14287.1454928163	0.240992530246431	0.0874391702157021	2.75617051506693	0.00584825004070773	0.0255832832521767
ENSG00000106608	2008.94932717368	0.185604346669567	0.0675912488475145	2.75601968984538	0.00585094747279039	0.0255861401452509
ENSG00000169246	8141.73870502114	-0.368547630555879	0.133130584057951	-2.75607042524838	0.00585003997085533	0.0255861401452509
ENSG00000255987	26.9711936213134	-0.981498534347397	0.356133457385501	-2.75552300242142	0.00585983840372997	0.0256205441194349
ENSG00000176340	7906.94530403675	-0.3336689358956	0.120833303746096	-2.7554252605891	0.00586158946044662	0.0256237243773034
ENSG00000095574	2668.65790274236	0.341474904365945	0.124821366402143	2.75512198481637	0.00586702568518074	0.0256392288703176
ENSG00000272645	650.444363205024	-0.371975064922338	0.134790391831375	-2.75511311140913	0.00586718480960325	0.0256392288703176
ENSG00000142676	96492.2120697687	-0.232876478533904	0.0845442402365722	-2.75495016293497	0.00587010761245069	0.025645709784886
ENSG00000234631	234.668417350182	-0.860988492643505	0.546877419553255	-2.75489118087655	0.00587116589567672	0.025645709784886
ENSG00000271347	122.394365254159	0.593401014839953	0.21650602308854	2.75485910145799	0.00587174155156333	0.025645709784886
ENSG00000197024	2371.6177430335	0.292974493104026	0.106913261601901	2.75461864536536	0.00587605808674306	0.0256600854796346
ENSG00000163535	5878.1657602173	0.448948290080723	0.162991246049467	2.75316412929882	0.00590222979173603	0.0257698785831056
ENSG00000264112	3766.26529392148	-0.509193510125101	0.185577013873691	-2.75272677543435	0.0059101197985136	0.0257998271148577
ENSG00000099822	16.816488541835	1.21892704988832	0.43423051511543	2.75259051647341	0.00591257989615712	0.0258060658030879
ENSG00000123349	18369.7799623214	-0.37042141715121	0.134672933232663	-2.75227129197964	0.005918346972956	0.0258267334518936
ENSG00000143514	8021.7840960752	0.269219543026131	0.0980314076146224	2.7519473240024	0.00592420492774034	0.0258432857347976
ENSG00000259652	9.84849776489369	-1.29111327839287	0.422826967189582	-2.7519523800309	0.00592411346504169	0.0258432857347976
ENSG00000169607	6829.36985135273	0.52709658486407	0.191591448386342	2.75177123734605	0.00592739109957725	0.0258526793193096
ENSG00000102871	413.341380216571	-0.398472050404311	0.144860324544084	-2.75144105813217	0.00593336963760139	0.0258742465851569
ENSG00000236353	992.999828243365	-0.471536613656313	0.166832007823878	-2.7505127885973	0.00595020689283063	0.0259431507985444
ENSG00000249166	6.70235929836901	-1.01894570338125	0.376784974999758	-2.75020894655324	0.00595572742462996	0.025962698217679
ENSG00000163386	8754.91616722694	-0.325908720065396	0.118912453560796	-2.75001995045361	0.00595916363866863	0.0259731542816498
ENSG00000107798	29604.4813727449	-0.482986238930793	0.175904448123116	-2.74954534262982	0.00596780055174553	0.0260017433613129
ENSG00000223653	22.1861647579066	-0.723311646806338	0.261798856190729	-2.74959262294616	0.00596693963896838	0.0260017433613129
ENSG00000099797	6625.29722995031	-0.276204183804576	0.100192184795554	-2.74936464748928	0.00597109180551185	0.0260115556880903
ENSG00000143603	903.52570432537	0.847000065564658	0.304313969298575	2.74909877627141	0.00597593746431543	0.0260281347954201
ENSG00000204103	5491.39913510765	-1.012373446679	0.346883193644111	-2.74903629712011	0.00597707669752135	0.0260285676436425
ENSG00000162946	1916.45206254472	-0.454743864734895	0.163414773608257	-2.74896473125081	0.00597838185670068	0.0260297227787571
ENSG00000256731	30.4372770797067	-0.880246859215744	0.315033818257331	-2.74850276501075	0.00598681299600393	0.0260618984526912
ENSG00000134955	3024.71210673506	-0.700462881949616	0.253736732975652	-2.74831850501795	0.00599017883045508	0.0260720163980388
ENSG00000226167	20.092548382636	-0.841331564256162	0.30383616793303	-2.7482454787221	0.00599151325652441	0.0260732907378412
ENSG00000112146	6068.81201808949	0.173010697750335	0.0629982218751661	2.74809298831068	0.00599430061204371	0.0260808862541398
ENSG00000119919	7.00256457458477	1.63283984084891	0.5291011641279	2.7479986391094	0.0059960257957805	0.0260838584800455
ENSG00000077684	5071.27251668826	0.270699138108122	0.0986366372928256	2.74767971076827	0.00600186074201307	0.0261001696027326
ENSG00000269293	681.396468427187	-0.2711610614664	0.0986560306951786	-2.7477139819845	0.00600123348850899	0.0261001696027326
ENSG00000255363	116.185397322437	-0.801412392346319	0.290241604664136	-2.74757422729915	0.00600379173798957	0.0261040317862805
ENSG00000139200	18.7823485349222	1.34735001670933	0.477879900354402	2.74720766615998	0.00601050641348415	0.0261286880923796
ENSG00000268802	291.510047075091	-0.734502722059217	0.27243486764277	-2.74695787246181	0.00601508601579883	0.0261440559231569
ENSG00000259448	84.0610306016438	-0.618721830236259	0.226026750434269	-2.7468216810219	0.00601758421080096	0.0261503733299581
ENSG00000115085	23.1470010057459	0.881158685079264	0.315824560018281	2.74650540532937	0.00602338934447844	0.0261710568792987
ENSG00000082212	13127.2384083699	0.282768947680461	0.102888148966987	2.74634420232496	0.00602635011196466	0.0261793768921533
ENSG00000235092	51.9452509085088	-0.753845843367501	0.275895981799785	-2.74578601054135	0.00603661238695836	0.0262194073673356
ENSG00000125869	194.646090802394	-0.670758395838466	0.246023284549167	-2.74565583747871	0.00603900786251123	0.0262252581595847
ENSG00000187650	257.330648440612	-0.260743049044249	0.094558823280647	-2.74559895677279	0.00604005486356942	0.0262252581595847
ENSG00000245937	550.183672622103	0.316454190141762	0.114962893071738	2.74468414864627	0.00605691618200502	0.0262939072063419
ENSG00000168487	1601.21473176505	0.342120753455423	0.125053977257461	2.7444837568648	0.00606061536683497	0.0263054037189607
ENSG00000225285	21.5846489098232	-1.04159004059272	0.372277036337867	-2.74425765175015	0.00606479165720054	0.0263189667079381
ENSG00000179295	20704.5310865134	-0.298537663723364	0.10827260744318	-2.74412928087836	0.00606716389391594	0.0263246974221893
ENSG00000230021	33.2066361506143	0.883818943916296	0.318108852213279	2.74390247917457	0.0060713571316758	0.0263383258861312
ENSG00000143147	239.419768873603	-0.550101437041726	0.19957412044285	-2.74344559162996	0.00607981225345455	0.0263658663403016
ENSG00000182858	1285.64274378833	-0.318367131030336	0.115614668608472	-2.7434735026907	0.00607929542974159	0.0263658663403016
ENSG00000263647	121.637303403576	-0.570371052838702	0.207161972473062	-2.74337573556729	0.00608110593813942	0.0263669084942955
ENSG00000169946	3044.81930782063	0.579138615022005	0.21002604983813	2.74316993768394	0.00608491861019079	0.0263788704072888
ENSG00000139163	9824.83705005894	-0.33356439820702	0.121085521610439	-2.74281888243005	0.00609142733232118	0.0264025138623951
ENSG00000260316	11.1636642002421	-0.835253902565145	0.308249959198893	-2.74263521766381	0.00609483505759742	0.0264127105828811
ENSG00000233746	17.8510252766298	-1.0171957864326	0.37359272016561	-2.74246579143369	0.00609798012283011	0.0264217657009799
ENSG00000240240	8.47779749967187	1.5218482099128	0.551338786847494	2.74229239774118	0.00610120034963917	0.0264311432938418
ENSG00000267980	16.6925655025558	-0.849539405640475	0.303828470215305	-2.74219321989598	0.00610304294572499	0.0264345506098706
ENSG00000172650	644.060884795304	-0.356378100158646	0.129014054822424	-2.74179302211821	0.00611048319551614	0.0264621980738693
ENSG00000143612	16403.4744903798	0.180799449090545	0.0658887341836859	2.74158767499495	0.00611430406307497	0.0264741645049004
ENSG00000173692	18092.9283238378	-0.24683856902461	0.0898916013135808	-2.74150463662537	0.00611584975826763	0.0264762772914557
ENSG00000272472	68.0243447197167	-0.599757133787519	0.21628817252618	-2.74125560842121	0.00612048733667897	0.026491772181292
ENSG00000136518	7098.79608529159	0.251416570472773	0.0918297774937405	2.74106310541642	0.00612407443321274	0.0265027156185595
ENSG00000262489	1236.1410703568	0.492132932139686	0.178194057395149	2.74082459380578	0.00612852147923484	0.0265173761705665
ENSG00000163217	165.257894080952	0.980371728157971	0.344096817644863	2.74074908896985	0.00612992987189975	0.026518886039323
ENSG00000119698	29.030427216385	-0.842486873026721	0.300159851312369	-2.74056116181932	0.00613343654512616	0.026529471256446
ENSG00000183793	391.000625409454	-0.342168204299959	0.124629595234397	-2.74040252971367	0.00613639798620555	0.0265376948847116
ENSG00000124191	99.1515206884738	1.35912320304487	0.502920958184364	2.73977133757141	0.00614819422664637	0.0265818014350029
ENSG00000133393	6806.41319725817	0.25425364012177	0.0924624117194192	2.73974318724625	0.00614872079855646	0.0265818014350029
ENSG00000151461	9168.86277259257	0.281976382288837	0.103145375618313	2.73963879280901	0.00615067392556207	0.0265856534330417
ENSG00000172935	7.53278475874501	1.4428812394657	0.504562567161854	2.73907443200261	0.00616124229139125	0.0266267361525923
ENSG00000089639	6076.5300818247	-0.386099963607895	0.140614833795815	-2.73842224001437	0.00617347577215247	0.0266749994912392
ENSG00000164691	2251.42945236596	-0.420506933032089	0.153652958792334	-2.73824878342674	0.0061767330613691	0.0266844675973645
ENSG00000255462	30.6650088303169	-0.662041126762219	0.242122572034928	-2.7379055233156	0.00618318360190713	0.0267077254079961
ENSG00000169410	4754.8780219714	-0.304207132292458	0.111174185760734	-2.73737670300009	0.00619313305910539	0.0267414720721868
ENSG00000188191	1525.21328654476	0.553177094133964	0.198614101136824	2.73740915632138	0.00619252205315988	0.0267414720721868
ENSG00000163083	18.2041135822123	1.10361539939686	0.400909512044609	2.73723436667239	0.00619581349819181	0.0267484318167022
ENSG00000267283	28.6108924203891	-0.825261883893762	0.293562814408339	-2.73686134050098	0.00620284318244346	0.0267741623900228
ENSG00000178974	3645.89273759147	0.216012217037684	0.0789708617075996	2.73673941823239	0.00620514236624753	0.0267794687188865
ENSG00000162148	155.513149538766	-0.557587513222412	0.202684794009281	-2.73620894733821	0.00621515480643472	0.0268180555007529
ENSG00000255394	15.0085137026769	1.5315849971582	0.505851634158653	2.73610530998495	0.00621711262044791	0.0268218796970754
ENSG00000171243	22.5117458621159	1.31385001315223	0.499711883230825	2.73588693561721	0.0062212397499991	0.0268350598280592
ENSG00000259687	23.2798260528886	-1.01550477708911	0.364606800050879	-2.73561713590976	0.00622634219035214	0.0268524416551869
ENSG00000066697	1544.56286192619	0.316115057873828	0.115486737794276	2.73485919488473	0.00624069650358857	0.0269097113146125
ENSG00000134532	64.4744183578775	0.846039306386756	0.306298890558568	2.73382842052612	0.00626026569588359	0.0269847960450598
ENSG00000260563	356.291459674519	-0.75538516259276	0.276075047016782	-2.73386460505452	0.00625957780021335	0.0269847960450598
ENSG00000230266	31.1499781708022	0.897418441390559	0.319065824817062	2.73375307013025	0.00626169838317864	0.026986324419653
ENSG00000135956	8387.82455041743	-0.314996749628278	0.115045720926364	-2.73365360425216	0.00626359004617361	0.0269898299958291
ENSG00000164221	809.745007797522	-0.298265673424666	0.109900245635574	-2.73347678710631	0.00626695406197923	0.026996787210857
ENSG00000272223	32.7978451596568	-0.5925195851243	0.217083033134425	-2.73345536739759	0.00626736169079502	0.026996787210857
ENSG00000100191	6.94349776969324	1.55732531846911	0.528487860593278	2.7332619420101	0.00627104376314988	0.0270033539369353
ENSG00000117133	4446.80791119729	0.227537505086032	0.0832552403047638	2.73326899331993	0.00627090949925084	0.0270033539369353
ENSG00000128274	67.0478477354433	1.27876469170984	0.456023774125896	2.73250895426257	0.00628539629439427	0.0270605013149265
ENSG00000235890	58.9925747808035	-0.67755402381134	0.260044811250315	-2.73167945422208	0.00630124143109843	0.0271240540433061
ENSG00000166206	269.644164477816	0.776327239341296	0.295451581096378	2.73143018644003	0.00630600997284369	0.0271399132789289
ENSG00000256280	8.28797535957797	-1.13373785038575	0.396365732265584	-2.7313402857117	0.00630773058827984	0.0271426515996618
ENSG00000258918	8.59287958754197	-0.997306731297322	0.366581738441012	-2.73117198221603	0.00631095289505151	0.0271518497621235
ENSG00000115159	11013.9844951358	0.437204108799109	0.160911068970683	2.73059572348572	0.00632199705936723	0.0271946912515932
ENSG00000122033	3184.33658257472	0.183889604389204	0.0673313393846	2.72976586796813	0.00633793204194131	0.0272585527391466
ENSG00000170965	22.2205447790182	1.06524568275815	0.377882381457791	2.72954873125306	0.00634210748866343	0.0272718248666439
ENSG00000146285	15.0051460731542	1.09199462510175	0.392393148958192	2.72926109522888	0.00634764241886295	0.0272909373731636
ENSG00000033030	3967.8725948722	-0.320863939867871	0.117511177424608	-2.7291287946765	0.00635018971478698	0.0272972005411013
ENSG00000196456	484.452971355799	-0.429007377416274	0.157975721764601	-2.72890439356982	0.00635451240516337	0.0273110920353098
ENSG00000216775	720.549700937939	0.707138779581446	0.25173686289636	2.72870301544336	0.00635839385283911	0.0273183928133223
ENSG00000260060	50.0522882477104	-0.696737144520359	0.253443427242488	-2.72875960950137	0.00635730281939825	0.0273183928133223
ENSG00000134463	972.762763632286	-0.463646715397556	0.168146866603753	-2.72848567408563	0.00636258537648115	0.0273317100667066
ENSG00000198598	172.5653260383	0.834723934092301	0.306815900761038	2.72733507629748	0.00638481661404281	0.0274225025164903
ENSG00000074201	12730.657045749	-0.235735448233324	0.0864362258437154	-2.72704848654609	0.00639036481053468	0.0274416231896541
ENSG00000159212	17.5580406914249	0.968932865816924	0.349900465952999	2.72695606545172	0.00639215494939	0.0274446021506314
ENSG00000110080	1848.47230703428	0.530806533377605	0.192773215061676	2.72655747705261	0.00639988052821242	0.0274730594240585
ENSG00000272768	18.6338674467513	-0.919382129744223	0.332231617429419	-2.72599931450392	0.00641071314884851	0.0275148423917742
ENSG00000005206	1197.70909541572	-0.574682227416923	0.208668819128062	-2.72573062704456	0.00641593361965304	0.0275255371443969
ENSG00000174996	535.970318149156	0.317821301464414	0.11642901476009	2.7257012875055	0.00641650390466047	0.0275255371443969
ENSG00000234389	16.9266122914285	-1.04984215735956	0.398882573071273	-2.7257210206567	0.006416120338048	0.0275255371443969
ENSG00000116833	306.861894788645	0.961654414728945	0.336731413773259	2.72542409541503	0.00642189405571047	0.0275439393606046
ENSG00000169020	7030.50543634782	-0.294378335294509	0.107855547680091	-2.72520562783795	0.00642614514701494	0.0275574506038943
ENSG00000139428	2772.99471926744	-0.333944813070096	0.122706671406716	-2.72483608570667	0.00643334171400444	0.0275829151068495
